title,runtime,vote_average,vote_count,year,genre
Drop Zone,101.0,5.1,91.0,1994,thriller
Destiny Turns on the Radio,0.0,5.3,9.0,1995,crime
Destiny Turns on the Radio,0.0,5.3,9.0,1995,comedy
Destiny Turns on the Radio,0.0,5.3,9.0,1995,fantasy
Death and the Maiden,103.0,7.1,92.0,1994,drama
Death and the Maiden,103.0,7.1,92.0,1994,thriller
Death and the Maiden,103.0,7.1,92.0,1994,mystery
Dolores Claiborne,132.0,7.1,183.0,1995,crime
Dolores Claiborne,132.0,7.1,183.0,1995,drama
Dolores Claiborne,132.0,7.1,183.0,1995,mystery
Dumb and Dumber,107.0,6.5,1894.0,1994,comedy
Eat Drink Man Woman,123.0,7.5,76.0,1994,comedy
Eat Drink Man Woman,123.0,7.5,76.0,1994,drama
Eat Drink Man Woman,123.0,7.5,76.0,1994,romance
Exotica,103.0,6.5,64.0,1994,drama
Exotica,103.0,6.5,64.0,1994,mystery
Exit to Eden,113.0,4.3,28.0,1994,thriller
Exit to Eden,113.0,4.3,28.0,1994,comedy
Exit to Eden,113.0,4.3,28.0,1994,crime
Exit to Eden,113.0,4.3,28.0,1994,romance
Ed Wood,127.0,7.3,639.0,1994,comedy
Ed Wood,127.0,7.3,639.0,1994,drama
Ed Wood,127.0,7.3,639.0,1994,history
French Kiss,111.0,6.2,179.0,1995,comedy
French Kiss,111.0,6.2,179.0,1995,romance
Forget Paris,101.0,6.1,38.0,1995,comedy
Forget Paris,101.0,6.1,38.0,1995,drama
Forget Paris,101.0,6.1,38.0,1995,romance
Far from Home: The Adventures of Yellow Dog,87.0,5.6,27.0,1995,action
Far from Home: The Adventures of Yellow Dog,87.0,5.6,27.0,1995,adventure
Far from Home: The Adventures of Yellow Dog,87.0,5.6,27.0,1995,drama
Far from Home: The Adventures of Yellow Dog,87.0,5.6,27.0,1995,family
A Goofy Movie,78.0,6.7,404.0,1995,romance
A Goofy Movie,78.0,6.7,404.0,1995,animation
A Goofy Movie,78.0,6.7,404.0,1995,family
A Goofy Movie,78.0,6.7,404.0,1995,comedy
A Goofy Movie,78.0,6.7,404.0,1995,adventure
Hideaway,103.0,5.0,24.0,1995,drama
Hideaway,103.0,5.0,24.0,1995,thriller
Fluke,96.0,6.6,48.0,1995,drama
Fluke,96.0,6.6,48.0,1995,family
Fluke,96.0,6.6,48.0,1995,fantasy
Farinelli,111.0,5.9,20.0,1994,history
Farinelli,111.0,5.9,20.0,1994,drama
Gordy,90.0,3.0,4.0,1995,drama
Gordy,90.0,3.0,4.0,1995,family
Gordy,90.0,3.0,4.0,1995,fantasy
Gumby: The Movie,77.0,5.0,2.0,1995,fantasy
Gumby: The Movie,77.0,5.0,2.0,1995,animation
Gumby: The Movie,77.0,5.0,2.0,1995,science fiction
Gumby: The Movie,77.0,5.0,2.0,1995,family
The Glass Shield,109.0,5.4,9.0,1994,drama
The Glass Shield,109.0,5.4,9.0,1994,action
The Glass Shield,109.0,5.4,9.0,1994,thriller
The Glass Shield,109.0,5.4,9.0,1994,crime
Hoop Dreams,171.0,7.7,91.0,1994,documentary
Heavenly Creatures,99.0,6.9,299.0,1994,drama
Heavenly Creatures,99.0,6.9,299.0,1994,fantasy
Houseguest,113.0,6.0,17.0,1995,comedy
Houseguest,113.0,6.0,17.0,1995,family
Immortal Beloved,121.0,6.9,90.0,1994,drama
Immortal Beloved,121.0,6.9,90.0,1994,music
Immortal Beloved,121.0,6.9,90.0,1994,romance
Heavyweights,100.0,6.0,97.0,1995,comedy
Heavyweights,100.0,6.0,97.0,1995,family
Heavyweights,100.0,6.0,97.0,1995,drama
The Hunted,106.0,6.0,25.0,1995,action
The Hunted,106.0,6.0,25.0,1995,thriller
I.Q.,100.0,5.9,112.0,1994,comedy
I.Q.,100.0,5.9,112.0,1994,drama
I.Q.,100.0,5.9,112.0,1994,romance
Interview with the Vampire,123.0,7.2,1558.0,1994,horror
Interview with the Vampire,123.0,7.2,1558.0,1994,romance
Jefferson in Paris,139.0,5.2,10.0,1995,drama
Jefferson in Paris,139.0,5.2,10.0,1995,romance
The Jerky Boys,82.0,4.8,10.0,1995,comedy
The Jerky Boys,82.0,4.8,10.0,1995,crime
Junior,109.0,4.7,381.0,1994,comedy
Junior,109.0,4.7,381.0,1994,family
Junior,109.0,4.7,381.0,1994,romance
Just Cause,102.0,6.0,124.0,1995,action
Just Cause,102.0,6.0,124.0,1995,drama
Just Cause,102.0,6.0,124.0,1995,mystery
Just Cause,102.0,6.0,124.0,1995,thriller
A Kid in King Arthur's Court,89.0,4.3,40.0,1995,adventure
A Kid in King Arthur's Court,89.0,4.3,40.0,1995,fantasy
A Kid in King Arthur's Court,89.0,4.3,40.0,1995,comedy
A Kid in King Arthur's Court,89.0,4.3,40.0,1995,science fiction
A Kid in King Arthur's Court,89.0,4.3,40.0,1995,family
Kiss of Death,101.0,5.7,83.0,1995,action
Kiss of Death,101.0,5.7,83.0,1995,crime
Kiss of Death,101.0,5.7,83.0,1995,drama
Kiss of Death,101.0,5.7,83.0,1995,thriller
Star Wars,121.0,8.1,6778.0,1977,adventure
Star Wars,121.0,8.1,6778.0,1977,action
Star Wars,121.0,8.1,6778.0,1977,science fiction
Little Women,115.0,7.0,222.0,1994,drama
Little Women,115.0,7.0,222.0,1994,romance
A Little Princess,97.0,7.4,207.0,1995,drama
A Little Princess,97.0,7.4,207.0,1995,family
A Little Princess,97.0,7.4,207.0,1995,fantasy
Ladybird Ladybird,101.0,7.4,14.0,1994,drama
L'Enfer,100.0,6.6,22.0,1994,crime
L'Enfer,100.0,6.6,22.0,1994,drama
Like Water for Chocolate,105.0,6.6,70.0,1992,drama
Like Water for Chocolate,105.0,6.6,70.0,1992,romance
Legends of the Fall,133.0,7.2,636.0,1994,adventure
Legends of the Fall,133.0,7.2,636.0,1994,drama
Legends of the Fall,133.0,7.2,636.0,1994,romance
Legends of the Fall,133.0,7.2,636.0,1994,war
Major Payne,95.0,6.1,164.0,1995,adventure
Major Payne,95.0,6.1,164.0,1995,comedy
Major Payne,95.0,6.1,164.0,1995,family
Little Odessa,98.0,6.4,31.0,1994,action
Little Odessa,98.0,6.4,31.0,1994,drama
Mi Vida Loca,92.0,5.7,9.0,1994,crime
Mi Vida Loca,92.0,5.7,9.0,1994,drama
Love Affair,108.0,4.3,11.0,1994,drama
Love Affair,108.0,4.3,11.0,1994,romance
Losing Isaiah,106.0,6.4,28.0,1995,drama
The Madness of King George,107.0,6.7,67.0,1994,comedy
The Madness of King George,107.0,6.7,67.0,1994,drama
The Madness of King George,107.0,6.7,67.0,1994,history
Mary Shelley's Frankenstein,123.0,6.1,272.0,1994,drama
Mary Shelley's Frankenstein,123.0,6.1,272.0,1994,horror
Mary Shelley's Frankenstein,123.0,6.1,272.0,1994,science fiction
Mary Shelley's Frankenstein,123.0,6.1,272.0,1994,romance
Man of the House,96.0,5.1,40.0,1995,action
Man of the House,96.0,5.1,40.0,1995,comedy
Man of the House,96.0,5.1,40.0,1995,family
Mixed Nuts,97.0,5.2,37.0,1994,comedy
Mixed Nuts,97.0,5.2,37.0,1994,drama
Mixed Nuts,97.0,5.2,37.0,1994,romance
Milk Money,108.0,5.6,49.0,1994,comedy
Milk Money,108.0,5.6,49.0,1994,romance
Miracle on 34th Street,114.0,6.4,199.0,1994,fantasy
Miracle on 34th Street,114.0,6.4,199.0,1994,drama
Miracle on 34th Street,114.0,6.4,199.0,1994,family
Miami Rhapsody,95.0,5.6,7.0,1995,comedy
Miami Rhapsody,95.0,5.6,7.0,1995,romance
My Family,128.0,7.0,11.0,1995,comedy
My Family,128.0,7.0,11.0,1995,drama
Murder in the First,122.0,6.9,140.0,1995,crime
Murder in the First,122.0,6.9,140.0,1995,drama
Nobody's Fool,110.0,7.0,56.0,1994,drama
Nobody's Fool,110.0,7.0,56.0,1994,comedy
Nell,112.0,6.1,128.0,1994,drama
Nell,112.0,6.1,128.0,1994,thriller
New Jersey Drive,98.0,6.9,7.0,1995,crime
New Jersey Drive,98.0,6.9,7.0,1995,drama
New York Cop,93.0,0.0,0.0,1993,action
New York Cop,93.0,0.0,0.0,1993,thriller
New York Cop,93.0,0.0,0.0,1993,crime
New York Cop,93.0,0.0,0.0,1993,drama
Beyond Bedlam,89.0,4.0,4.0,1994,horror
Nemesis 2 - Nebula,83.0,4.6,10.0,1995,science fiction
Nemesis 2 - Nebula,83.0,4.6,10.0,1995,action
Nemesis 2 - Nebula,83.0,4.6,10.0,1995,thriller
Nina Takes a Lover,100.0,7.4,4.0,1995,drama
Nina Takes a Lover,100.0,7.4,4.0,1995,romance
Natural Born Killers,119.0,6.9,927.0,1994,crime
Natural Born Killers,119.0,6.9,927.0,1994,thriller
Natural Born Killers,119.0,6.9,927.0,1994,drama
Only You,115.0,6.4,92.0,1994,comedy
Only You,115.0,6.4,92.0,1994,drama
Only You,115.0,6.4,92.0,1994,romance
Once Were Warriors,99.0,7.6,106.0,1994,drama
Poison Ivy II: Lily,106.0,4.6,32.0,1996,drama
Poison Ivy II: Lily,106.0,4.6,32.0,1996,romance
Poison Ivy II: Lily,106.0,4.6,32.0,1996,thriller
Outbreak,127.0,6.4,522.0,1995,action
Outbreak,127.0,6.4,522.0,1995,drama
Outbreak,127.0,6.4,522.0,1995,science fiction
Outbreak,127.0,6.4,522.0,1995,thriller
Leon: The Professional,110.0,8.2,4293.0,1994,thriller
Leon: The Professional,110.0,8.2,4293.0,1994,crime
Leon: The Professional,110.0,8.2,4293.0,1994,drama
The Perez Family,113.0,6.6,9.0,1995,comedy
The Perez Family,113.0,6.6,9.0,1995,drama
The Perez Family,113.0,6.6,9.0,1995,romance
A Pyromaniac's Love Story,94.0,7.0,2.0,1995,comedy
A Pyromaniac's Love Story,94.0,7.0,2.0,1995,drama
A Pyromaniac's Love Story,94.0,7.0,2.0,1995,romance
Pulp Fiction,154.0,8.3,8670.0,1994,thriller
Pulp Fiction,154.0,8.3,8670.0,1994,crime
Panther,124.0,6.4,6.0,1995,drama
Pushing Hands,105.0,6.1,9.0,1992,comedy
Pushing Hands,105.0,6.1,9.0,1992,drama
Priest,98.0,6.4,32.0,1994,drama
Priest,98.0,6.4,32.0,1994,romance
Quiz Show,133.0,7.1,262.0,1994,history
Quiz Show,133.0,7.1,262.0,1994,drama
Picture Bride,94.0,7.4,5.0,1995,drama
Picture Bride,94.0,7.4,5.0,1995,history
Queen Margot,162.0,7.0,67.0,1994,drama
Queen Margot,162.0,7.0,67.0,1994,history
The Quick and the Dead,107.0,6.2,431.0,1995,action
The Quick and the Dead,107.0,6.2,431.0,1995,western
Roommates,108.0,6.4,7.0,1995,drama
Roommates,108.0,6.4,7.0,1995,comedy
PrÃªt-Ã -Porter,133.0,5.3,33.0,1994,drama
PrÃªt-Ã -Porter,133.0,5.3,33.0,1994,comedy
Three Colors: Red,99.0,7.8,246.0,1994,drama
Three Colors: Red,99.0,7.8,246.0,1994,mystery
Three Colors: Red,99.0,7.8,246.0,1994,romance
Three Colors: Blue,98.0,7.7,311.0,1993,drama
Three Colors: Blue,98.0,7.7,311.0,1993,music
Three Colors: Blue,98.0,7.7,311.0,1993,mystery
Three Colors: White,91.0,7.3,218.0,1994,comedy
Three Colors: White,91.0,7.3,218.0,1994,drama
Three Colors: White,91.0,7.3,218.0,1994,mystery
"Red Firecracker, Green Firecracker",111.0,7.0,2.0,1994,drama
Rent-a-Kid,85.0,5.1,15.0,1995,comedy
Rent-a-Kid,85.0,5.1,15.0,1995,family
Rent-a-Kid,85.0,5.1,15.0,1995,tv movie
Relative Fear,90.0,4.7,3.0,1995,horror
Relative Fear,90.0,4.7,3.0,1995,drama
Stuart Saves His Family,95.0,5.0,6.0,1995,comedy
Stuart Saves His Family,95.0,5.0,6.0,1995,drama
The Swan Princess,89.0,6.5,251.0,1994,animation
The Secret of Roan Inish,97.0,6.1,15.0,1994,drama
The Secret of Roan Inish,97.0,6.1,15.0,1994,family
The Secret of Roan Inish,97.0,6.1,15.0,1994,fantasy
The Specialist,110.0,5.5,317.0,1994,action
The Specialist,110.0,5.5,317.0,1994,thriller
Stargate,121.0,6.8,942.0,1994,action
Stargate,121.0,6.8,942.0,1994,adventure
Stargate,121.0,6.8,942.0,1994,science fiction
The Santa Clause,97.0,6.3,501.0,1994,fantasy
The Santa Clause,97.0,6.3,501.0,1994,drama
The Santa Clause,97.0,6.3,501.0,1994,comedy
The Santa Clause,97.0,6.3,501.0,1994,family
The Shawshank Redemption,142.0,8.5,8358.0,1994,drama
The Shawshank Redemption,142.0,8.5,8358.0,1994,crime
Shallow Grave,92.0,7.0,247.0,1994,crime
Shallow Grave,92.0,7.0,247.0,1994,thriller
Suture,96.0,6.0,7.0,1993,drama
Suture,96.0,6.0,7.0,1993,thriller
Strawberry and Chocolate,108.0,7.1,16.0,1993,comedy
Strawberry and Chocolate,108.0,7.1,16.0,1993,drama
Swimming with Sharks,101.0,6.7,104.0,1994,crime
Swimming with Sharks,101.0,6.7,104.0,1994,comedy
The Sum of Us,100.0,6.0,21.0,1994,comedy
The Sum of Us,100.0,6.0,21.0,1994,drama
The Sum of Us,100.0,6.0,21.0,1994,romance
Senior Trip,91.0,5.7,23.0,1995,comedy
To Live,125.0,7.7,62.0,1994,drama
To Live,125.0,7.7,62.0,1994,romance
To Live,125.0,7.7,62.0,1994,war
Tank Girl,98.0,5.5,140.0,1995,action
Tank Girl,98.0,5.5,140.0,1995,comedy
Tank Girl,98.0,5.5,140.0,1995,fantasy
Tank Girl,98.0,5.5,140.0,1995,science fiction
Tales from the Crypt: Demon Knight,92.0,6.7,96.0,1995,horror
Tales from the Crypt: Demon Knight,92.0,6.7,96.0,1995,comedy
Tales from the Crypt: Demon Knight,92.0,6.7,96.0,1995,thriller
Star Trek: Generations,118.0,6.4,461.0,1994,science fiction
Star Trek: Generations,118.0,6.4,461.0,1994,action
Star Trek: Generations,118.0,6.4,461.0,1994,adventure
Star Trek: Generations,118.0,6.4,461.0,1994,thriller
Tales from the Hood,98.0,5.4,33.0,1995,crime
Tales from the Hood,98.0,5.4,33.0,1995,horror
Tales from the Hood,98.0,5.4,33.0,1995,thriller
Tom & Viv,115.0,5.8,8.0,1994,drama
Tom & Viv,115.0,5.8,8.0,1994,romance
Village of the Damned,99.0,5.6,165.0,1995,thriller
Village of the Damned,99.0,5.6,165.0,1995,horror
Village of the Damned,99.0,5.6,165.0,1995,science fiction
Tommy Boy,97.0,6.8,321.0,1995,comedy
Vanya on 42nd Street,119.0,6.1,15.0,1994,drama
Vanya on 42nd Street,119.0,6.1,15.0,1994,romance
The Underneath,99.0,5.6,15.0,1995,thriller
The Underneath,99.0,5.6,15.0,1995,crime
The Walking Dead,88.0,6.6,4.0,1995,drama
The Walking Dead,88.0,6.6,4.0,1995,war
What's Eating Gilbert Grape,118.0,7.5,943.0,1993,romance
What's Eating Gilbert Grape,118.0,7.5,943.0,1993,drama
Virtuosity,106.0,5.4,163.0,1995,action
Virtuosity,106.0,5.4,163.0,1995,crime
Virtuosity,106.0,5.4,163.0,1995,science fiction
Virtuosity,106.0,5.4,163.0,1995,thriller
While You Were Sleeping,103.0,6.5,340.0,1995,comedy
While You Were Sleeping,103.0,6.5,340.0,1995,drama
While You Were Sleeping,103.0,6.5,340.0,1995,romance
The War,126.0,6.3,39.0,1994,drama
Double Happiness,87.0,5.5,2.0,1994,comedy
Double Happiness,87.0,5.5,2.0,1994,romance
Muriel's Wedding,106.0,6.9,104.0,1994,drama
Muriel's Wedding,106.0,6.9,104.0,1994,comedy
Muriel's Wedding,106.0,6.9,104.0,1994,romance
The Baby-Sitters Club,94.0,5.3,23.0,1995,comedy
The Baby-Sitters Club,94.0,5.3,23.0,1995,drama
The Baby-Sitters Club,94.0,5.3,23.0,1995,family
Ace Ventura: Pet Detective,86.0,6.4,1684.0,1994,comedy
Ace Ventura: Pet Detective,86.0,6.4,1684.0,1994,mystery
"The Adventures of Priscilla, Queen of the Desert",104.0,7.2,174.0,1994,drama
"The Adventures of Priscilla, Queen of the Desert",104.0,7.2,174.0,1994,comedy
Backbeat,100.0,6.2,37.0,1994,drama
Backbeat,100.0,6.2,37.0,1994,music
Bitter Moon,139.0,7.0,115.0,1992,thriller
Bitter Moon,139.0,7.0,115.0,1992,drama
Bitter Moon,139.0,7.0,115.0,1992,romance
Bullets Over Broadway,98.0,7.0,130.0,1994,action
Bullets Over Broadway,98.0,7.0,130.0,1994,comedy
Bullets Over Broadway,98.0,7.0,130.0,1994,thriller
Clear and Present Danger,141.0,6.4,390.0,1994,action
Clear and Present Danger,141.0,6.4,390.0,1994,drama
Clear and Present Danger,141.0,6.4,390.0,1994,thriller
The Client,119.0,6.4,287.0,1994,drama
The Client,119.0,6.4,287.0,1994,thriller
The Client,119.0,6.4,287.0,1994,crime
The Client,119.0,6.4,287.0,1994,mystery
"Corrina, Corrina",115.0,6.4,83.0,1994,comedy
"Corrina, Corrina",115.0,6.4,83.0,1994,drama
"Corrina, Corrina",115.0,6.4,83.0,1994,family
"Corrina, Corrina",115.0,6.4,83.0,1994,romance
Crooklyn,115.0,6.7,31.0,1994,comedy
Crooklyn,115.0,6.7,31.0,1994,drama
The Crow,102.0,7.3,980.0,1994,fantasy
The Crow,102.0,7.3,980.0,1994,action
The Crow,102.0,7.3,980.0,1994,thriller
Cobb,128.0,6.1,29.0,1994,drama
The Flintstones,91.0,5.0,559.0,1994,fantasy
The Flintstones,91.0,5.0,559.0,1994,comedy
The Flintstones,91.0,5.0,559.0,1994,family
Forrest Gump,142.0,8.2,8147.0,1994,comedy
Forrest Gump,142.0,8.2,8147.0,1994,drama
Forrest Gump,142.0,8.2,8147.0,1994,romance
Four Weddings and a Funeral,117.0,6.6,654.0,1994,comedy
Four Weddings and a Funeral,117.0,6.6,654.0,1994,drama
Four Weddings and a Funeral,117.0,6.6,654.0,1994,romance
Higher Learning,127.0,6.4,49.0,1995,romance
Higher Learning,127.0,6.4,49.0,1995,drama
Higher Learning,127.0,6.4,49.0,1995,crime
I Like It Like That,104.0,6.3,4.0,1994,comedy
I Like It Like That,104.0,6.3,4.0,1994,drama
I Like It Like That,104.0,6.3,4.0,1994,romance
I Love Trouble,123.0,5.3,41.0,1994,action
I Love Trouble,123.0,5.3,41.0,1994,comedy
I Love Trouble,123.0,5.3,41.0,1994,romance
It Could Happen to You,101.0,6.1,154.0,1994,comedy
It Could Happen to You,101.0,6.1,154.0,1994,drama
It Could Happen to You,101.0,6.1,154.0,1994,romance
The Jungle Book,111.0,5.9,107.0,1994,adventure
The Jungle Book,111.0,5.9,107.0,1994,drama
The Jungle Book,111.0,5.9,107.0,1994,family
"The Wonderful, Horrible Life of Leni Riefenstahl",180.0,7.3,5.0,1993,documentary
"The Wonderful, Horrible Life of Leni Riefenstahl",180.0,7.3,5.0,1993,foreign
The Lion King,89.0,8.0,5520.0,1994,family
The Lion King,89.0,8.0,5520.0,1994,animation
The Lion King,89.0,8.0,5520.0,1994,drama
Little Buddha,140.0,6.0,76.0,1993,drama
Little Buddha,140.0,6.0,76.0,1993,history
New Nightmare,112.0,6.4,297.0,1994,horror
New Nightmare,112.0,6.4,297.0,1994,thriller
New Nightmare,112.0,6.4,297.0,1994,mystery
New Nightmare,112.0,6.4,297.0,1994,fantasy
The Mask,101.0,6.6,2550.0,1994,romance
The Mask,101.0,6.6,2550.0,1994,comedy
The Mask,101.0,6.6,2550.0,1994,crime
The Mask,101.0,6.6,2550.0,1994,fantasy
Maverick,127.0,6.6,490.0,1994,action
Maverick,127.0,6.6,490.0,1994,adventure
Maverick,127.0,6.6,490.0,1994,comedy
Maverick,127.0,6.6,490.0,1994,drama
Maverick,127.0,6.6,490.0,1994,western
Mrs. Parker and the Vicious Circle,125.0,6.3,20.0,1994,drama
The Naked Gun 33â: The Final Insult,83.0,6.4,535.0,1994,comedy
The Naked Gun 33â: The Final Insult,83.0,6.4,535.0,1994,crime
The Paper,112.0,6.1,40.0,1994,comedy
The Paper,112.0,6.1,40.0,1994,drama
Reality Bites,99.0,6.5,180.0,1994,drama
Red Rock West,98.0,6.4,71.0,1993,crime
Red Rock West,98.0,6.4,71.0,1993,drama
Red Rock West,98.0,6.4,71.0,1993,thriller
RiÂ¢hie RiÂ¢h,95.0,5.4,426.0,1994,comedy
RiÂ¢hie RiÂ¢h,95.0,5.4,426.0,1994,family
Safe Passage,98.0,4.9,7.0,1994,drama
The River Wild,111.0,6.1,214.0,1994,action
The River Wild,111.0,6.1,214.0,1994,adventure
The River Wild,111.0,6.1,214.0,1994,crime
The River Wild,111.0,6.1,214.0,1994,thriller
Speed,116.0,6.8,1814.0,1994,action
Speed,116.0,6.8,1814.0,1994,adventure
Speed,116.0,6.8,1814.0,1994,crime
Speechless,99.0,5.5,24.0,1994,comedy
Speechless,99.0,5.5,24.0,1994,romance
Timecop,99.0,5.5,288.0,1994,thriller
Timecop,99.0,5.5,288.0,1994,science fiction
Timecop,99.0,5.5,288.0,1994,action
Timecop,99.0,5.5,288.0,1994,crime
True Lies,141.0,6.8,1138.0,1994,action
True Lies,141.0,6.8,1138.0,1994,thriller
When a Man Loves a Woman,126.0,6.0,71.0,1994,drama
When a Man Loves a Woman,126.0,6.0,71.0,1994,romance
Wolf,125.0,6.0,221.0,1994,fantasy
Wyatt Earp,191.0,6.5,203.0,1994,drama
Wyatt Earp,191.0,6.5,203.0,1994,action
Wyatt Earp,191.0,6.5,203.0,1994,western
Bad Company,108.0,4.9,12.0,1995,action
Bad Company,108.0,4.9,12.0,1995,crime
Bad Company,108.0,4.9,12.0,1995,romance
Bad Company,108.0,4.9,12.0,1995,thriller
A Man of No Importance,99.0,6.5,2.0,1994,comedy
A Man of No Importance,99.0,6.5,2.0,1994,drama
S.F.W.,96.0,6.1,22.0,1994,comedy
S.F.W.,96.0,6.1,22.0,1994,drama
A Low Down Dirty Shame,100.0,6.0,31.0,1994,action
A Low Down Dirty Shame,100.0,6.0,31.0,1994,comedy
A Low Down Dirty Shame,100.0,6.0,31.0,1994,crime
"Boys Life: Three Stories of Love, Lust, and Liberation",91.0,2.0,1.0,1994,drama
Colonel Chabert,110.0,5.9,9.0,1994,drama
"Faster, Pussycat! Kill! Kill!",83.0,6.5,59.0,1965,action
"Faster, Pussycat! Kill! Kill!",83.0,6.5,59.0,1965,crime
Jason's Lyric,119.0,5.9,9.0,1994,crime
Jason's Lyric,119.0,5.9,9.0,1994,drama
Jason's Lyric,119.0,5.9,9.0,1994,romance
The Secret Adventures of Tom Thumb,61.0,7.1,8.0,1993,animation
The Secret Adventures of Tom Thumb,61.0,7.1,8.0,1993,science fiction
Street Fighter,102.0,4.1,330.0,1994,action
Street Fighter,102.0,4.1,330.0,1994,adventure
Street Fighter,102.0,4.1,330.0,1994,thriller
Coldblooded,92.0,6.7,13.0,1995,action
Coldblooded,92.0,6.7,13.0,1995,comedy
Desert Winds,97.0,0.0,0.0,1997,
Fall Time,88.0,6.3,6.0,1995,action
Fall Time,88.0,6.3,6.0,1995,adventure
Fall Time,88.0,6.3,6.0,1995,crime
Fall Time,88.0,6.3,6.0,1995,drama
Fall Time,88.0,6.3,6.0,1995,thriller
The Fear,98.0,3.4,7.0,1995,horror
The Fear,98.0,3.4,7.0,1995,thriller
Frank and Ollie,89.0,7.5,4.0,1995,documentary
Girl in the Cadillac,89.0,10.0,1.0,1995,romance
Girl in the Cadillac,89.0,10.0,1.0,1995,adventure
Girl in the Cadillac,89.0,10.0,1.0,1995,crime
Girl in the Cadillac,89.0,10.0,1.0,1995,drama
Homage,97.0,0.0,0.0,1995,thriller
Homage,97.0,0.0,0.0,1995,drama
Mirage,92.0,4.0,1.0,1995,action
Mirage,92.0,4.0,1.0,1995,thriller
Open Season,97.0,0.0,0.0,1996,comedy
Dos CrÃ­menes,0.0,5.0,1.0,1995,
Brother Minister: The Assassination of Malcolm X,115.0,4.0,1.0,1995,documentary
Highlander: The Final Dimension,99.0,4.5,110.0,1994,action
Highlander: The Final Dimension,99.0,4.5,110.0,1994,fantasy
Highlander: The Final Dimension,99.0,4.5,110.0,1994,science fiction
Federal Hill,97.0,5.0,2.0,1995,
In the Mouth of Madness,95.0,7.1,307.0,1994,horror
In the Mouth of Madness,95.0,7.1,307.0,1994,mystery
In the Mouth of Madness,95.0,7.1,307.0,1994,thriller
8 Seconds,105.0,7.2,22.0,1994,drama
8 Seconds,105.0,7.2,22.0,1994,romance
Above the Rim,96.0,6.7,40.0,1994,crime
Above the Rim,96.0,6.7,40.0,1994,drama
Addams Family Values,94.0,6.5,537.0,1993,comedy
Addams Family Values,94.0,6.5,537.0,1993,family
Addams Family Values,94.0,6.5,537.0,1993,fantasy
Martin Lawrence: You So Crazy,84.0,4.5,4.0,1994,comedy
The Age of Innocence,139.0,7.0,172.0,1993,drama
The Age of Innocence,139.0,7.0,172.0,1993,romance
Airheads,92.0,5.8,222.0,1994,comedy
Airheads,92.0,5.8,222.0,1994,crime
Airheads,92.0,5.8,222.0,1994,music
The Air Up There,107.0,5.1,42.0,1994,comedy
The Air Up There,107.0,5.1,42.0,1994,family
Another Stakeout,105.0,4.9,58.0,1993,action
Another Stakeout,105.0,4.9,58.0,1993,comedy
Bad Girls,99.0,4.6,61.0,1994,action
Bad Girls,99.0,4.6,61.0,1994,adventure
Bad Girls,99.0,4.6,61.0,1994,comedy
Bad Girls,99.0,4.6,61.0,1994,drama
Bad Girls,99.0,4.6,61.0,1994,western
Barcelona,100.0,6.6,20.0,1994,comedy
Barcelona,100.0,6.6,20.0,1994,drama
Barcelona,100.0,6.6,20.0,1994,romance
Being Human,122.0,5.0,15.0,1994,drama
Being Human,122.0,5.0,15.0,1994,comedy
Being Human,122.0,5.0,15.0,1994,fantasy
The Beverly Hillbillies,93.0,5.0,86.0,1993,comedy
Beverly Hills Cop III,104.0,5.5,445.0,1994,action
Beverly Hills Cop III,104.0,5.5,445.0,1994,comedy
Beverly Hills Cop III,104.0,5.5,445.0,1994,crime
Black Beauty,88.0,6.6,68.0,1994,action
Black Beauty,88.0,6.6,68.0,1994,adventure
Black Beauty,88.0,6.6,68.0,1994,drama
Black Beauty,88.0,6.6,68.0,1994,family
Blink,106.0,6.3,45.0,1994,mystery
Blink,106.0,6.3,45.0,1994,crime
Blink,106.0,6.3,45.0,1994,drama
Blink,106.0,6.3,45.0,1994,thriller
Blown Away,121.0,6.0,126.0,1994,drama
Blown Away,121.0,6.0,126.0,1994,action
Blown Away,121.0,6.0,126.0,1994,thriller
Blue Chips,108.0,5.7,41.0,1994,drama
Blue Sky,101.0,6.1,28.0,1994,drama
Blue Sky,101.0,6.1,28.0,1994,romance
Body Snatchers,87.0,5.8,102.0,1993,horror
Body Snatchers,87.0,5.8,102.0,1993,science fiction
Body Snatchers,87.0,5.8,102.0,1993,thriller
Boxing Helena,107.0,4.5,59.0,1993,drama
Boxing Helena,107.0,4.5,59.0,1993,romance
A Bronx Tale,121.0,7.4,447.0,1993,drama
A Bronx Tale,121.0,7.4,447.0,1993,crime
Cabin Boy,80.0,4.9,28.0,1994,comedy
Calendar Girl,90.0,3.7,10.0,1993,drama
Calendar Girl,90.0,3.7,10.0,1993,comedy
Carlito's Way,144.0,7.7,805.0,1993,action
Carlito's Way,144.0,7.7,805.0,1993,crime
